word,part_of_speech,category,lemma,word_count,index,question_id,mask_col,is_content_word
can,AUX,,can,1,[4],1901,question,False
fill,VERB,,fill,1,[5],1901,question,True
a,DET,,a,1,[6],1901,question,False
cistern,NOUN,,cistern,1,[7],1901,question,True
in,ADP,,in,1,[8],1901,question,False
8 and 24 minutes,NUM,TIME,8 and 24 minute,4,"[9, 10, 11, 12]",1901,question,True
respectively,ADV,,respectively,1,[13],1901,question,True
.,PUNCT,,.,0,[14],1901,question,False
They,PRON,,they,1,[15],1901,question,False
are,AUX,,be,1,[16],1901,question,False
opened,VERB,,open,1,[17],1901,question,True
an,DET,,an,1,[18],1901,question,False
alternate,ADJ,,alternate,1,[19],1901,question,True
minutes,NOUN,,minute,1,[20],1901,question,True
.,PUNCT,,.,0,[21],1901,question,False
Find,VERB,,find,1,[22],1901,question,True
how,SCONJ,,how,1,[23],1901,question,False
many,ADJ,,many,1,[24],1901,question,True
minutes,NOUN,,minute,1,[25],1901,question,True
",",PUNCT,,",",0,[26],1901,question,False
the,DET,,the,1,[27],1901,question,False
cistern,NOUN,,cistern,1,[28],1901,question,True
shall,AUX,,shall,1,[29],1901,question,False
be,AUX,,be,1,[30],1901,question,False
full,ADJ,,full,1,[31],1901,question,True
?,PUNCT,,?,0,[32],1901,question,False
A,DET,,a,1,[0],26895,question,False
house,NOUN,,house,1,[1],26895,question,True
is,AUX,,be,1,[2],26895,question,False
to,PART,,to,1,[3],26895,question,False
be,AUX,,be,1,[4],26895,question,False
constructed,VERB,,construct,1,[5],26895,question,True
in,ADP,,in,1,[6],26895,question,False
and,CCONJ,,and,1,[9],26895,question,False
men,NOUN,,man,1,[11],26895,question,True
were,AUX,,be,1,[12],26895,question,False
set,VERB,,set,1,[13],26895,question,True
to,PART,,to,1,[14],26895,question,False
work,VERB,,work,1,[15],26895,question,True
",",PUNCT,,",",0,[16],26895,question,False
each,PRON,,each,1,[17],26895,question,False
working,VERB,,work,1,[18],26895,question,True
8 hours,NUM,TIME,8 hour,2,"[19, 20]",26895,question,True
a,DET,,a,1,[21],26895,question,False
day,NOUN,,day,1,[22],26895,question,True
.,PUNCT,,.,0,[23],26895,question,False
After,ADP,,after,1,[24],26895,question,False
",",PUNCT,,",",0,[27],26895,question,False
of,ADP,,of,1,[29],26895,question,False
the,DET,,the,1,[30],26895,question,False
work,NOUN,,work,1,[31],26895,question,True
is,AUX,,be,1,[32],26895,question,False
completed,VERB,,complete,1,[33],26895,question,True
.,PUNCT,,.,0,[34],26895,question,False
How,SCONJ,,how,1,[35],26895,question,False
many,ADJ,,many,1,[36],26895,question,True
additional,ADJ,,additional,1,[37],26895,question,True
men,NOUN,,man,1,[38],26895,question,True
may,AUX,,may,1,[39],26895,question,False
be,AUX,,be,1,[40],26895,question,False
employed,VERB,,employ,1,[41],26895,question,True
so,SCONJ,,so,1,[42],26895,question,False
that,SCONJ,,that,1,[43],26895,question,False
the,DET,,the,1,[44],26895,question,False
work,NOUN,,work,1,[45],26895,question,True
may,AUX,,may,1,[46],26895,question,False
be,AUX,,be,1,[47],26895,question,False
completed,VERB,,complete,1,[48],26895,question,True
in,ADP,,in,1,[49],26895,question,False
time,NOUN,,time,1,[50],26895,question,True
",",PUNCT,,",",0,[51],26895,question,False
each,DET,,each,1,[52],26895,question,False
man,NOUN,,man,1,[53],26895,question,True
now,ADV,,now,1,[54],26895,question,True
working,VERB,,work,1,[55],26895,question,True
9 hours,NUM,TIME,9 hour,2,"[56, 57]",26895,question,True
a,DET,,a,1,[58],26895,question,False
day,NOUN,,day,1,[59],26895,question,True
?,PUNCT,,?,0,[60],26895,question,False
Jill,PROPN,PERSON,Jill,1,[0],56787,question,True
works,VERB,,work,1,[1],56787,question,True
as,ADP,,as,1,[2],56787,question,False
a,DET,,a,1,[3],56787,question,False
waitress,NOUN,,waitress,1,[4],56787,question,True
at,ADP,,at,1,[5],56787,question,False
the,DET,,the,1,[6],56787,question,False
local,ADJ,,local,1,[7],56787,question,True
diner,NOUN,,diner,1,[8],56787,question,True
where,SCONJ,,where,1,[9],56787,question,False
she,PRON,,she,1,[10],56787,question,False
earns,VERB,,earn,1,[11],56787,question,True
an,DET,,an,1,[12],56787,question,False
hourly,ADJ,TIME,hourly,1,[13],56787,question,True
wage,NOUN,,wage,1,[14],56787,question,True
of,ADP,,of,1,[15],56787,question,False
$,SYM,,$,1,[16],56787,question,False
4.00,NUM,MONEY,4.00,1,[17],56787,question,True
per,ADP,,per,1,[18],56787,question,False
hour,NOUN,,hour,1,[19],56787,question,True
and,CCONJ,,and,1,[20],56787,question,False
a,DET,,a,1,[21],56787,question,False
standard,ADJ,,standard,1,[22],56787,question,True
tip,NOUN,,tip,1,[23],56787,question,True
rate,NOUN,,rate,1,[24],56787,question,True
of,ADP,,of,1,[25],56787,question,False
of,ADP,,of,1,[28],56787,question,False
the,DET,,the,1,[29],56787,question,False
cost,NOUN,,cost,1,[30],56787,question,True
of,ADP,,of,1,[31],56787,question,False
the,DET,,the,1,[32],56787,question,False
orders,NOUN,,order,1,[33],56787,question,True
she,PRON,,she,1,[34],56787,question,False
serves,VERB,,serve,1,[35],56787,question,True
.,PUNCT,,.,0,[36],56787,question,False
If,SCONJ,,if,1,[37],56787,question,False
she,PRON,,she,1,[38],56787,question,False
worked,VERB,,work,1,[39],56787,question,True
one,NUM,,one,1,[40],56787,question,False
8-hour,NUM,,8-hour,1,[41],56787,question,False
shifts,NOUN,,shift,1,[42],56787,question,True
and,CCONJ,,and,1,[45],56787,question,False
averaged,VERB,,average,1,[46],56787,question,True
$,SYM,,$,1,[47],56787,question,False
40,NUM,MONEY,40,1,[48],56787,question,True
in,ADP,,in,1,[49],56787,question,False
orders,NOUN,,order,1,[50],56787,question,True
per,ADP,,per,1,[51],56787,question,False
hour,NOUN,,hour,1,[52],56787,question,True
",",PUNCT,,",",0,[53],56787,question,False
how,SCONJ,,how,1,[54],56787,question,False
much,ADJ,,much,1,[55],56787,question,True
did,AUX,,do,1,[56],56787,question,False
Jill,PROPN,PERSON,Jill,1,[57],56787,question,True
earn,VERB,,earn,1,[58],56787,question,True
?,PUNCT,,?,0,[61],56787,question,False
.,PUNCT,,.,0,[0],29285,question,False
A,DET,,a,1,[1],29285,question,False
boy,NOUN,,boy,1,[2],29285,question,True
has,VERB,,have,1,[3],29285,question,True
trousers,NOUN,,trouser,1,[5],29285,question,True
and,CCONJ,,and,1,[6],29285,question,False
shirts,NOUN,,shirt,1,[8],29285,question,True
.,PUNCT,,.,0,[9],29285,question,False
In,ADP,,in,1,[10],29285,question,False
how,SCONJ,,how,1,[11],29285,question,False
many,ADJ,,many,1,[12],29285,question,True
different,ADJ,,different,1,[13],29285,question,True
ways,NOUN,,way,1,[14],29285,question,True
can,AUX,,can,1,[15],29285,question,False
he,PRON,,he,1,[16],29285,question,False
select,VERB,,select,1,[17],29285,question,True
a,DET,,a,1,[18],29285,question,False
trouser,NOUN,,trouser,1,[19],29285,question,True
and,CCONJ,,and,1,[20],29285,question,False
a,DET,,a,1,[21],29285,question,False
shirt,NOUN,,shirt,1,[22],29285,question,True
?,PUNCT,,?,0,[23],29285,question,False
How,SCONJ,,how,1,[0],46134,question,False
many,ADJ,,many,1,[1],46134,question,True
terms,NOUN,,term,1,[2],46134,question,True
are,AUX,,be,1,[3],46134,question,False
there,ADV,,there,1,[4],46134,question,True
in,ADP,,in,1,[5],46134,question,False
",",PUNCT,,",",0,[7],46134,question,False
",",PUNCT,,",",0,[9],46134,question,False
",",PUNCT,,",",0,[11],46134,question,False
",",PUNCT,,",",0,[13],46134,question,False
...,PUNCT,,...,0,[14],46134,question,False
",",PUNCT,,",",0,[15],46134,question,False
?,PUNCT,,?,0,[17],46134,question,False
Jayant,PROPN,,Jayant,1,[0],57548,question,True
gets,VERB,,get,1,[1],57548,question,True
3 marks,NUM,MONEY,3 mark,2,"[2, 3]",57548,question,True
for,ADP,,for,1,[4],57548,question,False
each,DET,,each,1,[5],57548,question,False
right,ADJ,,right,1,[6],57548,question,True
sum,NOUN,,sum,1,[7],57548,question,True
and,CCONJ,,and,1,[8],57548,question,False
loses,VERB,,lose,1,[9],57548,question,True
2 marks,NUM,MONEY,2 mark,2,"[10, 11]",57548,question,True
for,ADP,,for,1,[12],57548,question,False
each,DET,,each,1,[13],57548,question,False
wrong,ADJ,,wrong,1,[14],57548,question,True
sum,NOUN,,sum,1,[15],57548,question,True
.,PUNCT,,.,0,[16],57548,question,False
He,PRON,,he,1,[17],57548,question,False
attempts,VERB,,attempt,1,[18],57548,question,True
sums,NOUN,,sum,1,[20],57548,question,True
and,CCONJ,,and,1,[21],57548,question,False
obtains,VERB,,obtain,1,[22],57548,question,True
40 marks,NUM,MONEY,40 mark,2,"[23, 24]",57548,question,True
.,PUNCT,,.,0,[25],57548,question,False
The,DET,,the,1,[26],57548,question,False
number,NOUN,,number,1,[27],57548,question,True
of,ADP,,of,1,[28],57548,question,False
sums,NOUN,,sum,1,[29],57548,question,True
attempted,VERB,,attempt,1,[30],57548,question,True
correctly,ADV,,correctly,1,[31],57548,question,True
is,AUX,,be,1,[32],57548,question,False
If,SCONJ,,if,1,[0],63741,question,False
of,ADP,,of,1,[3],63741,question,False
congress,PROPN,ORG,congress,1,[4],63741,question,True
are,AUX,,be,1,[5],63741,question,False
Democrats,PROPN,NORP,Democrats,1,[6],63741,question,True
and,CCONJ,,and,1,[7],63741,question,False
the,DET,,the,1,[8],63741,question,False
rest,NOUN,,rest,1,[9],63741,question,True
are,AUX,,be,1,[10],63741,question,False
Republicans,PROPN,NORP,Republicans,1,[11],63741,question,True
.,PUNCT,,.,0,[12],63741,question,False
In,ADP,,in,1,[13],63741,question,False
a,DET,,a,1,[14],63741,question,False
vote,NOUN,,vote,1,[15],63741,question,True
on,ADP,,on,1,[16],63741,question,False
a,DET,,a,1,[17],63741,question,False
new,ADJ,,new,1,[18],63741,question,True
law,NOUN,,law,1,[19],63741,question,True
",",PUNCT,,",",0,[20],63741,question,False
if,SCONJ,,if,1,[21],63741,question,False
of,ADP,,of,1,[24],63741,question,False
the,DET,,the,1,[25],63741,question,False
members,NOUN,,member,1,[26],63741,question,True
who,PRON,,who,1,[27],63741,question,False
are,AUX,,be,1,[28],63741,question,False
Democrats,PROPN,NORP,Democrats,1,[29],63741,question,True
and,CCONJ,,and,1,[30],63741,question,False
of,ADP,,of,1,[33],63741,question,False
the,DET,,the,1,[34],63741,question,False
members,NOUN,,member,1,[35],63741,question,True
who,PRON,,who,1,[36],63741,question,False
are,AUX,,be,1,[37],63741,question,False
Republicans,PROPN,NORP,Republicans,1,[38],63741,question,True
are,AUX,,be,1,[39],63741,question,False
expected,VERB,,expect,1,[40],63741,question,True
to,PART,,to,1,[41],63741,question,False
vote,VERB,,vote,1,[42],63741,question,True
for,ADP,,for,1,[43],63741,question,False
the,DET,,the,1,[44],63741,question,False
new,ADJ,,new,1,[45],63741,question,True
law,NOUN,,law,1,[46],63741,question,True
",",PUNCT,,",",0,[47],63741,question,False
what,DET,,what,1,[48],63741,question,False
percent,NOUN,,percent,1,[49],63741,question,True
of,ADP,,of,1,[50],63741,question,False
the,DET,,the,1,[51],63741,question,False
members,NOUN,,member,1,[52],63741,question,True
are,AUX,,be,1,[53],63741,question,False
expected,VERB,,expect,1,[54],63741,question,True
to,PART,,to,1,[55],63741,question,False
vote,VERB,,vote,1,[56],63741,question,True
for,ADP,,for,1,[57],63741,question,False
the,DET,,the,1,[58],63741,question,False
new,ADJ,,new,1,[59],63741,question,True
law,NOUN,,law,1,[60],63741,question,True
?,PUNCT,,?,0,[61],63741,question,False
There,PRON,,there,1,[0],48976,question,False
are,VERB,,be,1,[1],48976,question,True
students,NOUN,,student,1,[3],48976,question,True
in,ADP,,in,1,[4],48976,question,False
a,DET,,a,1,[5],48976,question,False
hostel,NOUN,,hostel,1,[6],48976,question,True
.,PUNCT,,.,0,[7],48976,question,False
If,SCONJ,,if,1,[8],48976,question,False
the,DET,,the,1,[9],48976,question,False
no,NOUN,,no,1,[10],48976,question,True
.,NOUN,,.,1,[11],48976,question,True
of,ADP,,of,1,[12],48976,question,False
students,NOUN,,student,1,[13],48976,question,True
increases,VERB,,increase,1,[14],48976,question,True
by,ADP,,by,1,[15],48976,question,False
",",PUNCT,,",",0,[17],48976,question,False
the,DET,,the,1,[18],48976,question,False
expenses,NOUN,,expense,1,[19],48976,question,True
of,ADP,,of,1,[20],48976,question,False
the,DET,,the,1,[21],48976,question,False
mess,NOUN,,mess,1,[22],48976,question,True
increase,NOUN,,increase,1,[23],48976,question,True
by,ADP,,by,1,[24],48976,question,False
Rs.42,PROPN,,Rs.42,1,[25],48976,question,True
/,SYM,,/,1,[26],48976,question,False
day,NOUN,,day,1,[27],48976,question,True
while,SCONJ,,while,1,[28],48976,question,False
the,DET,,the,1,[29],48976,question,False
average,ADJ,,average,1,[30],48976,question,True
expenditure,NOUN,,expenditure,1,[31],48976,question,True
per,ADP,,per,1,[32],48976,question,False
head,NOUN,,head,1,[33],48976,question,True
diminishes,VERB,,diminish,1,[34],48976,question,True
by,ADP,,by,1,[35],48976,question,False
Rs1,NOUN,,rs1,1,[36],48976,question,True
.,PUNCT,,.,0,[37],48976,question,False
Find,VERB,,find,1,[38],48976,question,True
the,DET,,the,1,[39],48976,question,False
original,ADJ,,original,1,[40],48976,question,True
expenditure,NOUN,,expenditure,1,[41],48976,question,True
of,ADP,,of,1,[42],48976,question,False
the,DET,,the,1,[43],48976,question,False
mess,NOUN,,mess,1,[44],48976,question,True
?,PUNCT,,?,0,[45],48976,question,False
If,SCONJ,,if,1,[0],15230,question,False
the,DET,,the,1,[1],15230,question,False
numerator,NOUN,,numerator,1,[2],15230,question,True
of,ADP,,of,1,[3],15230,question,False
a,DET,,a,1,[4],15230,question,False
fraction,NOUN,,fraction,1,[5],15230,question,True
Q,NOUN,,q,1,[6],15230,question,True
is,AUX,,be,1,[7],15230,question,False
tripled,VERB,,triple,1,[8],15230,question,True
",",PUNCT,,",",0,[9],15230,question,False
and,CCONJ,,and,1,[10],15230,question,False
the,DET,,the,1,[11],15230,question,False
denominator,NOUN,,denominator,1,[12],15230,question,True
of,ADP,,of,1,[13],15230,question,False
a,DET,,a,1,[14],15230,question,False
fraction,NOUN,,fraction,1,[15],15230,question,True
is,AUX,,be,1,[16],15230,question,False
doubled,VERB,,double,1,[17],15230,question,True
",",PUNCT,,",",0,[18],15230,question,False
the,DET,,the,1,[19],15230,question,False
resulting,VERB,,result,1,[20],15230,question,True
fraction,NOUN,,fraction,1,[21],15230,question,True
will,AUX,,will,1,[22],15230,question,False
reflect,VERB,,reflect,1,[23],15230,question,True
an,DET,,an,1,[24],15230,question,False
increase,NOUN,,increase,1,[25],15230,question,True
of,ADP,,of,1,[26],15230,question,False
what,DET,,what,1,[27],15230,question,False
percent,NOUN,,percent,1,[28],15230,question,True
?,PUNCT,,?,0,[29],15230,question,False
An,DET,,an,1,[0],16288,question,False
average,ADJ,,average,1,[1],16288,question,True
age,NOUN,,age,1,[2],16288,question,True
of,ADP,,of,1,[3],16288,question,False
A,PROPN,,A,1,[4],16288,question,True
",",PUNCT,,",",0,[5],16288,question,False
B,NOUN,,b,1,[6],16288,question,True
and,CCONJ,,and,1,[7],16288,question,False
C,PROPN,,C,1,[8],16288,question,True
is,AUX,,be,1,[9],16288,question,False
.,PUNCT,,.,0,[11],16288,question,False
If,SCONJ,,if,1,[12],16288,question,False
the,DET,,the,1,[13],16288,question,False
averageage,NOUN,,averageage,1,[14],16288,question,True
of,ADP,,of,1,[15],16288,question,False
A,PROPN,,A,1,[16],16288,question,True
and,CCONJ,,and,1,[17],16288,question,False
B,NOUN,,b,1,[18],16288,question,True
be,AUX,,be,1,[19],16288,question,False
and,CCONJ,,and,1,[21],16288,question,False
that,PRON,,that,1,[22],16288,question,False
of,ADP,,of,1,[23],16288,question,False
B,PROPN,,B,1,[24],16288,question,True
and,CCONJ,,and,1,[25],16288,question,False
C,NOUN,,c,1,[26],16288,question,True
be,AUX,,be,1,[27],16288,question,False
",",PUNCT,,",",0,[29],16288,question,False
then,ADV,,then,1,[30],16288,question,True
the,DET,,the,1,[31],16288,question,False
weight,NOUN,,weight,1,[32],16288,question,True
of,ADP,,of,1,[33],16288,question,False
B,PROPN,,B,1,[34],16288,question,True
is,AUX,,be,1,[35],16288,question,False
The,DET,,the,1,[0],2271,question,False
population,NOUN,,population,1,[1],2271,question,True
of,ADP,,of,1,[2],2271,question,False
a,DET,,a,1,[3],2271,question,False
bacteria,NOUN,,bacteria,1,[4],2271,question,True
colony,NOUN,,colony,1,[5],2271,question,True
doubles,VERB,,double,1,[6],2271,question,True
every,DET,,every,1,[7],2271,question,False
day,NOUN,,day,1,[8],2271,question,True
.,PUNCT,,.,0,[9],2271,question,False
If,SCONJ,,if,1,[10],2271,question,False
it,PRON,,it,1,[11],2271,question,False
was,AUX,,be,1,[12],2271,question,False
started,VERB,,start,1,[13],2271,question,True
with,ADP,,with,1,[17],2271,question,False
bacteria,NOUN,,bacteria,1,[19],2271,question,True
and,CCONJ,,and,1,[20],2271,question,False
each,DET,,each,1,[21],2271,question,False
bacteria,NOUN,,bacteria,1,[22],2271,question,True
lives,VERB,,live,1,[23],2271,question,True
for,ADP,,for,1,[24],2271,question,False
",",PUNCT,,",",0,[27],2271,question,False
how,SCONJ,,how,1,[28],2271,question,False
large,ADJ,,large,1,[29],2271,question,True
is,AUX,,be,1,[30],2271,question,False
the,DET,,the,1,[31],2271,question,False
colony,NOUN,,colony,1,[32],2271,question,True
?,PUNCT,,?,0,[34],2271,question,False
The,DET,,the,1,[0],68521,question,False
average,NOUN,,average,1,[1],68521,question,True
of,ADP,,of,1,[2],68521,question,False
prime,ADJ,,prime,1,[5],68521,question,True
numbers,NOUN,,number,1,[6],68521,question,True
is,AUX,,be,1,[7],68521,question,False
?,PUNCT,,?,0,[8],68521,question,False
In,ADP,,in,1,[0],27660,question,False
how,SCONJ,,how,1,[1],27660,question,False
many,ADJ,,many,1,[2],27660,question,True
years,NOUN,,year,1,[3],27660,question,True
",",PUNCT,,",",0,[4],27660,question,False
Rs,PROPN,NORP,Rs,1,[5],27660,question,True
.,PROPN,,.,1,[6],27660,question,True
will,AUX,,will,1,[8],27660,question,False
produce,VERB,,produce,1,[9],27660,question,True
the,DET,,the,1,[10],27660,question,False
same,ADJ,,same,1,[11],27660,question,True
interest,NOUN,,interest,1,[12],27660,question,True
at,ADP,,at,1,[13],27660,question,False
as,ADP,,as,1,[16],27660,question,False
Rs,PROPN,NORP,Rs,1,[17],27660,question,True
.,NOUN,,.,1,[18],27660,question,True
produce,VERB,,produce,1,[20],27660,question,True
in,ADP,,in,1,[21],27660,question,False
at,ADP,,at,1,[24],27660,question,False
?,PUNCT,,?,0,[26],27660,question,False
The,DET,,the,1,[0],70084,question,False
population,NOUN,,population,1,[1],70084,question,True
of,ADP,,of,1,[2],70084,question,False
a,DET,,a,1,[3],70084,question,False
bacteria,NOUN,,bacteria,1,[4],70084,question,True
colony,NOUN,,colony,1,[5],70084,question,True
doubles,VERB,,double,1,[6],70084,question,True
every,DET,,every,1,[7],70084,question,False
day,NOUN,,day,1,[8],70084,question,True
.,PUNCT,,.,0,[9],70084,question,False
If,SCONJ,,if,1,[10],70084,question,False
it,PRON,,it,1,[11],70084,question,False
was,AUX,,be,1,[12],70084,question,False
started,VERB,,start,1,[13],70084,question,True
