lemma,word,part_of_speech,category,meaning,question_id,code
become,become,VERB,,,56794,r007
find,Find,VERB,,,56794,r011
capacity,capacity,NOUN,,,56794,r009
can,can,NOUN,,,56794,r008
company,company,NOUN,,,14968,r003
employee,employees,NOUN,,,14968,r005
female,females,NOUN,,,14968,r006
total,total,NOUN,,,14968,r013
employee,employees,NOUN,,,14968,r005
have,have,VERB,,,14968,r007
advanced,advanced,ADJ,,,14968,r001
degree,degrees,NOUN,,,14968,r004
rest,rest,NOUN,,,14968,r012
have,have,VERB,,,14968,r007
college,college,NOUN,,,14968,r002
degree,degree,NOUN,,,14968,r004
only,only,ADV,,,14968,r011
employee,employees,NOUN,,,14968,r005
male,males,NOUN,,,14968,r008
college,college,NOUN,,,14968,r002
degree,degree,NOUN,,,14968,r004
only,only,ADV,,,14968,r011
many,many,ADJ,,,14968,r009
employee,employees,NOUN,,,14968,r005
female,females,NOUN,,,14968,r006
advanced,advanced,ADJ,,,14968,r001
degree,degrees,NOUN,,,14968,r004
p,P,NOUN,,,96669,r010
time,times,NOUN,,,96669,r013
as,as,ADV,,,96669,r008
old,old,ADJ,,,96669,r009
Q,Q,PROPN,,,96669,r005
Q,Q,PROPN,,,96669,r005
old,older,ADJ,,,96669,r009
R.,R.,PROPN,NORP,,96669,r006
r,R,NOUN,,,96669,r011
P,P,PROPN,ORG,,96669,r004
age,age,NOUN,,,96669,r007
term,terms,NOUN,,,96669,r012
z,z,NOUN,,,96669,r014
diesel,Diesel,NOUN,ORG,,36071,r003
cost,costs,VERB,,,36071,r002
rs.4per,Rs.4per,NOUN,PERSON,,36071,r013
light,lit,VERB,,,36071,r006
petrol,petrol,NOUN,,,36071,r010
cost,costs,NOUN,,,36071,r002
litre,litre,NOUN,,,36071,r007
price,price,NOUN,,,36071,r011
diesel,diesel,NOUN,,,36071,r003
rise,rise,NOUN,,,36071,r012
month,month,NOUN,,,36071,r008
price,price,NOUN,,,36071,r011
petrol,petrol,NOUN,,,36071,r010
unchanged,unchanged,ADJ,,,36071,r015
take,take,VERB,,,36071,r014
litre,litre,NOUN,,,36071,r007
Diesel,Diesel,PROPN,ORG,,36071,r001
cost,costs,VERB,,,36071,r002
more,more,ADJ,,,36071,r009
litre,litre,NOUN,,,36071,r007
petrol,petrol,NOUN,,,36071,r010
x-y,x-y,PROPN,ORG,,94035,r023
coordinate,coordinate,NOUN,,,94035,r007
plane,plane,NOUN,,,94035,r015
be,is,VERB,,,94035,r005
parabola,parabola,NOUN,,,94035,r014
y,y,PROPN,,,94035,r025
=,=,PROPN,,,94035,r001
x(6-x,x(6-x,PROPN,,,94035,r021
follow,following,VERB,,,94035,r011
point,points,NOUN,,,94035,r016
region,region,NOUN,,,94035,r018
enclose,enclosed,VERB,,,94035,r009
parabola,parabola,NOUN,,,94035,r014
x-axis,x-axis,NOUN,,,94035,r022
I.,I.,PROPN,ORG,,94035,r002
III,III,PROPN,,,94035,r003
sale,sale,NOUN,,,78610,r005
price,price,NOUN,,,78610,r004
saree,sarees,NOUN,,,78610,r006
list,listed,VERB,,,78610,r003
Rs.390,Rs.390,PROPN,,,78610,r001
successive,successive,ADJ,,,78610,r007
discount,discount,NOUN,,,78610,r002
garrison,garrison,NOUN,,,40410,r004
man,men,NOUN,,,40410,r007
have,has,VERB,,,40410,r005
provision,provisions,NOUN,,,40410,r011
reinforcement,reinforcement,NOUN,,,40410,r012
arrive,arrives,VERB,,,40410,r002
now,now,ADV,,,40410,r009
find,found,VERB,,,40410,r003
provision,provisions,NOUN,,,40410,r011
last,last,VERB,,,40410,r006
only,only,ADV,,,40410,r010
more,more,ADJ,,,40410,r008
reinforcement,reinforcement,NOUN,,,40410,r012
average,average,ADJ,,,2370,r004
salary,salary,NOUN,,,2370,r018
employee,employees,NOUN,,,2370,r006
office,office,NOUN,,,2370,r014
rs.120,Rs.120,NOUN,,,2370,r017
month,month,NOUN,,,2370,r009
avg,avg,ADJ,,,2370,r005
salary,salary,NOUN,,,2370,r018
officer,officers,NOUN,,,2370,r015
non,non,ADJ,,,2370,r012
officer,officers,NOUN,,,2370,r015
rs 110,Rs 110,ADP,PRODUCT,,2370,r016
no.of,no.of,NOUN,,,2370,r011
officer,officers,NOUN,,,2370,r015
"15,then","15,then",ADV,,,2370,r002
find,find,VERB,,,2370,r007
no,No,NOUN,,,2370,r010
nonofficer,nonofficers,NOUN,,,2370,r013
office,office,NOUN,,,2370,r014
cricketer,cricketer,NOUN,,,44277,r004
have,has,VERB,,,44277,r005
certain,certain,ADJ,,,44277,r003
average,average,NOUN,,,44277,r002
inning,innings,NOUN,,,44277,r007
inning,inning,NOUN,,,44277,r007
score,scored,VERB,,,44277,r011
run,runs,NOUN,,,44277,r010
thereby,thereby,ADV,,,44277,r014
increase,increasing,VERB,,,44277,r006
average,average,NOUN,,,44277,r002
run,runs,NOUN,,,44277,r010
new,new,ADJ,,,44277,r009
average,average,NOUN,,,44277,r002
be,are,VERB,,,46007,r009
friend,friends,NOUN,,,46007,r016
Peter,Peter,PROPN,PERSON,,46007,r005
Paul,Paul,PROPN,PERSON,,46007,r004
Peter,Peter,PROPN,PERSON,,46007,r005
age,age,NOUN,,,46007,r007
twice,twice,ADV,,,46007,r028
as,as,ADV,,,46007,r008
old,old,ADJ,,,46007,r021
Paul,Paul,PROPN,PERSON,,46007,r004
peter,peter,PROPN,PERSON,,46007,r024
as,as,ADV,,,46007,r008
old,old,ADJ,,,46007,r021
Paul,Paul,PROPN,PERSON,,46007,r004
now,now,ADV,,,46007,r020
sum,Sum,NOUN,,,46007,r027
present,present,ADJ,,,46007,r026
age,ages,NOUN,,,46007,r007
Peter,Peter,PROPN,PERSON,,46007,r005
Paul,Paul,PROPN,PERSON,,46007,r004
present,present,ADJ,,,46007,r026
age,age,NOUN,,,46007,r007
Peter,Peter,PROPN,PERSON,,46007,r005
triangle,triangle,NOUN,,,84482,r025
mark,marked,VERB,,,84482,r015
A,A,PROPN,,,84482,r002
b,B,NOUN,,,84482,r007
C,C,PROPN,,,84482,r003
side,sides,NOUN,,,84482,r021
color,colors,NOUN,,,84482,r009
grey,grey,PROPN,,,84482,r012
violet,violet,NOUN,,,84482,r027
purple,purple,NOUN,,,84482,r020
use,used,VERB,,,84482,r026
paint,paint,VERB,,,84482,r019
side,sides,NOUN,,,84482,r021
triangle,triangle,NOUN,,,84482,r025
adjacent,adjacent,ADJ,,,84482,r006
face,faces,NOUN,,,84482,r011
paint,painted,VERB,,,84482,r019
different,different,ADJ,,,84482,r010
color,colors,NOUN,,,84482,r009
many,many,ADJ,,,84482,r014
way,ways,NOUN,,,84482,r028
triangle,triangle,NOUN,,,84482,r025
side,sides,NOUN,,,84482,r021
paint,painted,VERB,,,84482,r019
letter,letter,NOUN,,,57035,r011
alphabet,alphabet,NOUN,,,57035,r007
have,has,VERB,,,57035,r009
number,number,NOUN,,,57035,r013
value,value,NOUN,,,57035,r019
equal,equal,ADJ,,,57035,r008
place,place,NOUN,,,57035,r015
alphabet,alphabet,NOUN,,,57035,r007
thus,Thus,ADV,,,57035,r018
letter,letter,NOUN,,,57035,r011
a,A,NOUN,,,57035,r005
have,has,VERB,,,57035,r009
value,value,NOUN,,,57035,r019
letter,letter,NOUN,,,57035,r011
B,B,PROPN,,,57035,r002
have,has,VERB,,,57035,r009
value,value,NOUN,,,57035,r019
letter,letter,NOUN,,,57035,r011
C,C,PROPN,,,57035,r003
have,has,VERB,,,57035,r009
value,value,NOUN,,,57035,r019
number,number,NOUN,,,57035,r013
value,value,NOUN,,,57035,r019
word,word,NOUN,,,57035,r020
obtain,obtained,VERB,,,57035,r014
add,adding,VERB,,,57035,r006
value,value,NOUN,,,57035,r019
letter,letters,NOUN,,,57035,r011
word,word,NOUN,,,57035,r020
then,then,ADV,,,57035,r017
multiply,multiplying,VERB,,,57035,r012
sum,sum,NOUN,,,57035,r016
length,length,NOUN,,,57035,r010
word,word,NOUN,,,57035,r020
number,number,NOUN,,,57035,r013
value,value,NOUN,,,57035,r019
word,word,NOUN,,,57035,r020
CAT,CAT,PROPN,ORG,,57035,r004
cylinder,cylinder,NOUN,,,78816,r017
radius,radius,NOUN,,,78816,r026
R,R,PROPN,,,78816,r011
height,height,NOUN,,,78816,r022
H,H,PROPN,,,78816,r008
reshape,reshaped,VERB,,,78816,r027
follow,following,VERB,,,78816,r019
change,changes,NOUN,,,78816,r015
result,results,NOUN,,,78816,r028
cylinder,cylinder,NOUN,,,78816,r017
great,greatest,ADJ,,,78816,r021
volume,volume,NOUN,,,78816,r030
person,person,NOUN,,,29338,r021
age,aged,VERB,,,29338,r006
add,added,VERB,,,29338,r004
group,group,NOUN,,,29338,r011
n,n,PROPN,,,29338,r017
people,people,NOUN,,,29338,r020
average,average,ADJ,,,29338,r007
age,age,NOUN,,,29338,r006
increase,increases,NOUN,,,29338,r013
person,person,NOUN,,,29338,r021
age,aged,VERB,,,29338,r006
add,added,VERB,,,29338,r004
instead,instead,ADV,,,29338,r014
average,average,ADJ,,,29338,r007
age,age,NOUN,,,29338,r006
decrease,decreases,VERB,,,29338,r008
value,value,NOUN,,,29338,r030
r,R,NOUN,,,29338,r022
difference,difference,NOUN,,,83902,r010
simple,simple,ADJ,,,83902,r012
compound,compound,ADJ,,,83902,r009
interest,interest,NOUN,,,83902,r011
@25,@25,ADJ,,,83902,r006
%,%,NOUN,,,83902,r001
sum,sum,NOUN,,,83902,r013
3600,3600,NUM,MONEY,,83902,r005
correct,correct,ADJ,,,73290,r005
answer,answer,NOUN,,,73290,r002
award,awarded,VERB,,,73290,r003
wrong,wrong,ADJ,,,73290,r014
answer,answer,NOUN,,,73290,r002
deduct,deducted,VERB,,,73290,r006
be,are,VERB,,,73290,r004
total,total,NOUN,,,73290,r013
question,questions,NOUN,,,73290,r008
sukanya,sukanya,NOUN,,,73290,r011
score,scores,NOUN,,,73290,r009
many,many,ADJ,,,73290,r007
answer,answers,NOUN,,,73290,r002
sukanya,sukanya,NOUN,,,73290,r011
correct,correct,ADJ,,,73290,r005
order,order,NOUN,,,93107,r023
obtain,obtain,VERB,,,93107,r022
income,income,NOUN,,,93107,r019
Rs,Rs,PROPN,NORP,,93107,r008
.,.,PROPN,,,93107,r002
stock,stock,NOUN,,,93107,r027
Rs,Rs,PROPN,ORG,,93107,r008
.,.,PROPN,,,93107,r002
make,make,VERB,,,93107,r021
investment,investment,NOUN,,,93107,r020
psychology,psychology,NOUN,,,49178,r032
school,school,NOUN,,,49178,r034
grade,grade,NOUN,,,49178,r020
student,students,NOUN,,,49178,r038
determine,determined,VERB,,,49178,r010
following,following,ADJ,,,49178,r017
method,method,NOUN,,,49178,r028
grade,grade,NOUN,,,49178,r020
equal,equals,VERB,,,49178,r014
age,age,NOUN,,,49178,r004
student,student,NOUN,,,49178,r038
then,then,ADV,,,49178,r041
on,on,ADV,,,49178,r030
grade,grade,NOUN,,,49178,r020
determine,determined,VERB,,,49178,r010
age,age,NOUN,,,49178,r004
student,student,NOUN,,,49178,r038
grade,grade,NOUN,,,49178,r020
Joey,Joey,PROPN,PERSON,,49178,r001
grade,grade,NOUN,,,49178,r020
grade,grade,NOUN,,,49178,r020
come,come,VERB,,,88018,r003
place,place,NOUN,,,88018,r007
question,question,NOUN,,,88018,r008
mark,mark,NOUN,,,88018,r005
follow,following,VERB,,,88018,r004
number,number,NOUN,,,88018,r006
series,series,NOUN,,,88018,r009
Lisa,Lisa,PROPN,PERSON,,11163,r006
Robert,Robert,PROPN,PERSON,,11163,r007
take,taken,VERB,,,11163,r018
same,same,ADJ,,,11163,r016
number,number,NOUN,,,11163,r013
photo,photos,NOUN,,,11163,r014
school,school,NOUN,,,11163,r017
trip,trip,NOUN,,,11163,r020
Lisa,Lisa,PROPN,PERSON,,11163,r006
take,taken,VERB,,,11163,r018
time,times,NOUN,,,11163,r019
as,as,ADV,,,11163,r008
many,many,ADJ,,,11163,r011
photo,photos,NOUN,,,11163,r014
Claire,Claire,PROPN,PERSON,,11163,r005
Robert,Robert,PROPN,PERSON,,11163,r007
take,taken,VERB,,,11163,r018
more,more,ADJ,,,11163,r012
photo,photos,NOUN,,,11163,r014
Claire,Claire,PROPN,PERSON,,11163,r005
many,many,ADJ,,,11163,r011
photo,photos,NOUN,,,11163,r014
Claire,Claire,PROPN,PERSON,,11163,r005
take,taken,VERB,,,11163,r018
patient,patient,NOUN,,,85741,r009
give,given,VERB,,,85741,r005
pill,pills,NOUN,,,85741,r010
require,required,VERB,,,85741,r011
take,take,VERB,,,85741,r013
minute,minutes,NOUN,TIME,,85741,r008
long,long,ADV,,,85741,r007
pill,pills,NOUN,,,85741,r010
run,run,VERB,,,85741,r012
follow,following,VERB,,,14727,r012
CANNOT,CANNOT,PROPN,,,14727,r004
true,true,ADJ,,,14727,r035
sum,sum,NOUN,,,14727,r032
k,k,PROPN,,,14727,r017
consecutive,consecutive,ADJ,,,14727,r010
integer,integers,NOUN,,,14727,r016
k,k,PROPN,,,14727,r017
≥,≥,PROPN,,,14727,r037
i.,I.,NOUN,ORG,,14727,r015
product,product,NOUN,,,14727,r029
k,k,PROPN,,,14727,r017
integer,integers,NOUN,,,14727,r016
positive,positive,ADJ,,,14727,r028
II,II,PROPN,,,14727,r005
small,smallest,ADJ,,,14727,r030
k,k,PROPN,,,14727,r017
integer,integers,NOUN,,,14727,r016
III,III,PROPN,,,14727,r006
large,largest,ADJ,,,14727,r021
k,k,PROPN,,,14727,r017
integer,integers,NOUN,,,14727,r016
negative,negative,ADJ,,,14727,r024
xy-plane,xy-plane,PROPN,,,69576,r036
point,points,NOUN,,,69576,r023
c,c,NOUN,,,69576,r012
c,c,PROPN,,,69576,r012
-d,-d,PROPN,,,69576,r002
-c,-c,PROPN,,,69576,r001
-d,-d,PROPN,,,69576,r002
vertex,vertices,NOUN,,,69576,r033
certain,certain,ADJ,,,69576,r013
square,square,NOUN,,,69576,r030
c,c,PROPN,,,69576,r012
follow,following,VERB,,,69576,r015
point,points,NOUN,,,69576,r023
p,P,NOUN,ORG,,69576,r021
same,same,ADJ,,,69576,r028
quadrant,quadrant,NOUN,,,69576,r025
vertex,vertex,NOUN,,,69576,r033
square,square,NOUN,,,69576,r030
year,year,NOUN,,,36939,r024
Taylor,Taylor,PROPN,PERSON,,36939,r003
go,goes,VERB,,,36939,r011
same,same,ADJ,,,36939,r017
carnival,carnival,NOUN,,,36939,r009
attempt,attempts,VERB,,,36939,r005
shoot,shoot,VERB,,,36939,r018
basketball,basketball,NOUN,,,36939,r007
small,small,ADJ,,,36939,r019
hoop,hoop,NOUN,,,36939,r012
hope,hoping,VERB,,,36939,r013
win,win,VERB,,,36939,r023
tall,tall,ADJ,,,36939,r020
teddy,teddy,PROPN,,,36939,r021
bear,bear,PROPN,,,36939,r008
probability,probability,NOUN,,,36939,r015
Taylor,Taylor,PROPN,PERSON,,36939,r003
make,make,VERB,,,36939,r014
basket,basket,NOUN,,,36939,r006
probability,probability,NOUN,,,36939,r015
Taylor,Taylor,PROPN,PERSON,,36939,r003
make,makes,VERB,,,36939,r014
exactly,exactly,ADV,,,36939,r010
basket,basket,NOUN,,,36939,r006
try,tries,NOUN,,,36939,r022
car,car,NOUN,,,77707,r005
move,moves,NOUN,,,77707,r010
/,/,NOUN,,,77707,r001
hr,hr,NOUN,,,77707,r007
speed,speed,NOUN,,,77707,r013
car,car,NOUN,,,77707,r005
meter,meters,NOUN,,,77707,r009
second,second,ADV,,,77707,r012
person,persons,NOUN,,,30284,r012
go,went,VERB,,,30284,r006
hotel,hotel,NOUN,,,30284,r007
take,taking,VERB,,,30284,r015
meal,meals,NOUN,,,30284,r009
spend,spent,VERB,,,30284,r014
r 12,Rs 12,NOUN,PRODUCT,,30284,r013
meal,meals,NOUN,,,30284,r009
spend,spent,VERB,,,30284,r014
more,more,ADJ,,,30284,r011
average,average,ADJ,,,30284,r004
expenditure,expenditure,NOUN,,,30284,r005
total,total,ADJ,,,30284,r017
money,money,NOUN,,,30284,r010
spend,spent,VERB,,,30284,r014
initially,Initially,ADV,,,72282,r012
man,men,NOUN,,,72282,r015
woman,women,NOUN,,,72282,r026
room,room,NOUN,,,72282,r022
ratio,ratio,NOUN,,,72282,r021
then,Then,ADV,,,72282,r025
man,men,NOUN,,,72282,r015
enter,entered,VERB,,,72282,r009
room,room,NOUN,,,72282,r022
woman,women,NOUN,,,72282,r026
leave,left,VERB,,,72282,r013
room,room,NOUN,,,72282,r022
then,Then,ADV,,,72282,r025
number,number,NOUN,,,72282,r019
woman,women,NOUN,,,72282,r026
double,doubled,VERB,,,72282,r007
now,Now,ADV,,,72282,r018
be,are,VERB,,,72282,r002
man,men,NOUN,,,72282,r015
room,room,NOUN,,,72282,r022
many,many,ADJ,,,72282,r016
d,D,ADJ,,,72282,r006
woman,women,NOUN,,,72282,r026
currently,currently,ADV,,,72282,r005
room,room,NOUN,,,72282,r022
complete,complete,VERB,,,30265,r007
project,project,NOUN,,,30265,r012
b,B,NOUN,,,30265,r006
complete,complete,VERB,,,30265,r007
same,same,ADJ,,,30265,r014
project,project,NOUN,,,30265,r012
b,B,NOUN,,,30265,r006
start,start,VERB,,,30265,r015
work,working,VERB,,,30265,r018
project,project,NOUN,,,30265,r012
together,together,ADV,,,30265,r017
quit,quits,NOUN,,,30265,r013
project,project,NOUN,,,30265,r012
complete,completed,VERB,,,30265,r007
many,many,ADJ,,,30265,r011
day,days,NOUN,,,30265,r008
project,project,NOUN,,,30265,r012
complete,completed,VERB,,,30265,r007
timing,timing,NOUN,,,95704,r023
college,college,NOUN,,,95704,r010
12 p.m,12 p.m,NUM,MONEY,,95704,r001
p.m.,p.m.,NOUN,,,95704,r019
lecture,lectures,NOUN,,,95704,r017
hold,held,VERB,,,95704,r016
give,given,VERB,,,95704,r014
duration,duration,NOUN,,,95704,r011
break,break,NOUN,,,95704,r009
5 minute,5 minutes,NUM,TIME,,95704,r006
lecture,lecture,NOUN,,,95704,r017
give,given,VERB,,,95704,r014
student,students,NOUN,,,95704,r021
find,Find,VERB,,,95704,r013
duration,duration,NOUN,,,95704,r011
lecture,lecture,NOUN,,,95704,r017
statue,statue,NOUN,,,94652,r011
carve,carved,VERB,,,94652,r002
sculptor,sculptor,NOUN,,,94652,r010
original,original,ADJ,,,94652,r007
piece,piece,NOUN,,,94652,r008
marble,marble,NOUN,,,94652,r006
weigh,weighed,VERB,,,94652,r012
cut,cut,VERB,,,94652,r004
away,away,ADV,,,94652,r001
remainder,remainder,NOUN,,,94652,r009
cut,cut,VERB,,,94652,r004
away,away,ADV,,,94652,r001
statue,statue,NOUN,,,94652,r011
complete,completed,VERB,,,94652,r003
remainder,remainder,NOUN,,,94652,r009
cut,cut,VERB,,,94652,r004
away,away,ADV,,,94652,r001
weight,weight,NOUN,,,94652,r013
final,final,ADJ,,,94652,r005
statue,statue,NOUN,,,94652,r011
positive,positive,ADJ,,,93830,r006
integer,integer,NOUN,,,93830,r004
great,greater,ADJ,,,93830,r003
positive,positive,ADJ,,,93830,r006
integer,integer,NOUN,,,93830,r004
difference,difference,NOUN,,,93830,r002
cube,cubes,NOUN,,,93830,r001
sum,sum,NOUN,,,93830,r007
solution,solution,NOUN,,,48338,r012
sugar,sugar,NOUN,,,48338,r013
water,water,NOUN,,,48338,r016
sugar,sugar,NOUN,,,48338,r013
much,much,ADJ,,,48338,r008
water,water,NOUN,,,48338,r016
milliliter,milliliters,NOUN,,,48338,r006
add,added,VERB,,,48338,r002
make,make,VERB,,,48338,r005
solution,solution,NOUN,,,48338,r012
sugar,sugar,NOUN,,,48338,r013
coin,coin,NOUN,,,86193,r001
flip,flipped,VERB,,,86193,r002
probability,probability,NOUN,,,86193,r005
coin,coin,NOUN,,,86193,r001
land,land,VERB,,,86193,r003
tail,tails,NOUN,,,86193,r006
coin,coin,NOUN,,,86193,r001
flip,flipped,VERB,,,86193,r002
time,times,NOUN,,,86193,r007
probability,probability,NOUN,,,86193,r005
land,land,VERB,,,86193,r003
tail,tails,NOUN,,,86193,r006
flip,flips,NOUN,,,86193,r002
last,last,ADJ,,,86193,r004
flip,flips,NOUN,,,86193,r002
rectangular,rectangular,ADJ,,,78536,r016
floor,floor,NOUN,,,78536,r007
measure,measures,VERB,,,78536,r012
cover,covered,VERB,,,78536,r006
carpet,carpet,NOUN,,,78536,r004
square,squares,VERB,,,78536,r019
measure,measure,NOUN,,,78536,r012
carpet,carpet,NOUN,,,78536,r004
square,squares,NOUN,,,78536,r019
cost,cost,VERB,,,78536,r005
24,24,NUM,MONEY,,78536,r001
apiece,apiece,ADV,,,78536,r003
total,total,ADJ,,,78536,r021
cost,cost,NOUN,,,78536,r005
number,number,NOUN,,,78536,r015
carpet,carpet,NOUN,,,78536,r004
square,squares,NOUN,,,78536,r019
need,needed,VERB,,,78536,r014
cover,cover,VERB,,,78536,r006
floor,floor,NOUN,,,78536,r007
people,people,NOUN,,,66930,r009
there,there,ADV,,,66930,r014
shake,shaking,VERB,,,66930,r012
hand,hands,NOUN,,,66930,r002
together,together,ADV,,,66930,r015
many,many,ADJ,,,66930,r006
hand,hand,NOUN,,,66930,r002
shake,shakes,VERB,,,66930,r012
possible,possible,ADJ,,,66930,r010
pair,pair,NOUN,,,66930,r008
cyclic,cyclic,ADJ,,,66930,r001
sequence,sequence,NOUN,,,66930,r011
bag,bag,NOUN,,,5418,r003
fill,filled,VERB,,,5418,r006
penny,pennies,NOUN,,,5418,r016
nickel,nickels,NOUN,,,5418,r013
ratio,ratio,NOUN,,,5418,r017
be,are,VERB,,,5418,r004
nickle,nickles,NOUN,,,5418,r014
bag,bag,NOUN,,,5418,r003
many,many,ADJ,,,5418,r011
coin,coins,NOUN,,,5418,r005
there,there,ADV,,,5418,r018
bag,bag,NOUN,,,5418,r003
person,persons,NOUN,,,16576,r012
start,start,VERB,,,16576,r019
run,running,VERB,,,16576,r015
simultaneously,simultaneously,ADV,,,16576,r017
circular,circular,ADJ,,,16576,r004
track,track,NOUN,,,16576,r022
length,length,NOUN,,,16576,r007
m,m,NOUN,,,16576,r008
same,same,ADJ,,,16576,r016
point,point,NOUN,,,16576,r013
speed,speeds,NOUN,,,16576,r018
hr,hr,NOUN,,,16576,r006
/,/,NOUN,,,16576,r001
hr,hr,NOUN,,,16576,r006
meet,meet,VERB,,,16576,r009
time,time,NOUN,,,16576,r021
track,track,NOUN,,,16576,r022
move,moving,VERB,,,16576,r010
opposite,opposite,ADJ,,,16576,r011
direction,directions,NOUN,,,16576,r005
evaluate,Evaluate,VERB,,,73670,r004
combination,combination,NOUN,,,73670,r003
length,length,NOUN,,,59278,r008
bridge,bridge,NOUN,,,59278,r005
train,train,NOUN,,,59278,r017
long,long,ADJ,,,59278,r010
travel,travelling,VERB,,,59278,r018
hr,hr,NOUN,,,59278,r007
cross,cross,VERB,,,59278,r006
30 second,30 seconds,NUM,TIME,,59278,r001
people,people,NOUN,,,61759,r010
take,took,VERB,,,61759,r019
test,tests,NOUN,,,61759,r020
range,ranges,NOUN,,,61759,r014
score,scores,NOUN,,,61759,r015
practice,practice,NOUN,,,61759,r013
test,tests,NOUN,,,61759,r020
minimum,minimum,ADJ,,,61759,r009
possible,possible,ADJ,,,61759,r012
range,range,NOUN,,,61759,r014
score,scores,NOUN,,,61759,r015
test-takers,test-takers,NOUN,,,61759,r021
Ron,Ron,PROPN,PERSON,,37815,r007
have,has,VERB,,,37815,r011
cycle,cycle,NOUN,,,37815,r010
worth,worth,ADJ,,,37815,r016
1800,1800,NUM,MONEY,,37815,r002
want,wants,VERB,,,37815,r015
sell,sell,VERB,,,37815,r014
profit,profit,NOUN,,,37815,r013
220,220,NUM,MONEY,,37815,r004
cycle,cycles,NOUN,,,37815,r010
sell,selling,VERB,,,37815,r014
price,price,NOUN,,,37815,r012
population,population,NOUN,,,581,r009
certain,certain,ADJ,,,581,r003
country,country,NOUN,,,581,r004
increase,increases,VERB,,,581,r006
rate,rate,NOUN,,,581,r010
person,person,NOUN,,,581,r008
every 40 second,every 40 seconds,DET,TIME,,581,r005
many,many,ADJ,,,581,r007
person,persons,NOUN,,,581,r008
population,population,NOUN,,,581,r009
increase,increase,NOUN,,,581,r006
1 hour,1 hour,NUM,TIME,,581,r001
colony,colony,NOUN,,,50449,r003
resident,residents,NOUN,,,50449,r012
ratio,ratio,NOUN,,,50449,r010
number,number,NOUN,,,50449,r008
man,men,NOUN,,,50449,r007
woman,women,NOUN,,,50449,r015
woman,women,NOUN,,,50449,r015
ratio,ratio,NOUN,,,50449,r010
educate,educated,VERB,,,50449,r004
uneducated,uneducated,ADJ,,,50449,r014
ratio,ratio,NOUN,,,50449,r010
number,number,NOUN,,,50449,r008
educate,educated,VERB,,,50449,r004
uneducated,uneducated,ADJ,,,50449,r014
person,persons,NOUN,,,50449,r009
then,then,ADV,,,50449,r013
find,find,VERB,,,50449,r006
ratio,ratio,NOUN,,,50449,r010
number,number,NOUN,,,50449,r008
educate,educated,VERB,,,50449,r004
uneducated,uneducated,ADJ,,,50449,r014
man,men,NOUN,,,50449,r007
colony,colony,NOUN,,,50449,r003
certain,certain,ADJ,,,88412,r003
telescope,telescope,NOUN,,,88412,r012
increase,increases,VERB,,,88412,r004
visual,visual,ADJ,,,88412,r014
range,range,NOUN,,,88412,r011
particular,particular,ADJ,,,88412,r009
location,location,NOUN,,,88412,r006
percent,percent,NOUN,,,88412,r010
visual,visual,ADJ,,,88412,r014
range,range,NOUN,,,88412,r011
increase,increased,VERB,,,88412,r004
use,using,VERB,,,88412,r013
telescope,telescope,NOUN,,,88412,r012
average,average,NOUN,,,76766,r002
integer,integers,NOUN,,,76766,r008
none,none,NOUN,,,76766,r017
integer,integers,NOUN,,,76766,r008
great,greater,ADJ,,,76766,r006
average,average,NOUN,,,76766,r002
integer,integers,NOUN,,,76766,r008
least,least,ADJ,,,76766,r010
possible,possible,ADJ,,,76766,r019
value,value,NOUN,,,76766,r026
other,other,ADJ,,,76766,r018
integer,integers,NOUN,,,76766,r008
find,Find,VERB,,,95459,r006
circumference,circumference,NOUN,,,95459,r004
area,area,NOUN,,,95459,r002
radius,radius,PROPN,,,95459,r007
orange,oranges,NOUN,,,68778,r017
contain,contained,VERB,,,68778,r009
water,water,NOUN,,,68778,r020
concentration,concentration,NOUN,,,68778,r008
water,water,NOUN,,,68778,r020
decrease,decreased,VERB,,,68778,r010
new,new,ADJ,,,68778,r015
weight,weight,NOUN,,,68778,r021
orange,oranges,NOUN,,,68778,r017
kilogram,kilograms,NOUN,,,68778,r013
Dexter,Dexter,PROPN,PERSON,,78541,r002
Prexter,Prexter,PROPN,GPE,,78541,r003
compete,competing,VERB,,,78541,r005
other,other,ADJ,,,78541,r025
friendly,friendly,ADJ,,,78541,r012
community,community,NOUN,,,78541,r004
competition,competition,NOUN,,,78541,r006
pool,pool,NOUN,,,78541,r027
m,m,NOUN,,,78541,r017
length,length,NOUN,,,78541,r016
race,race,NOUN,,,78541,r028
m. Dexter,m. Dexter,NOUN,PERSON,,78541,r018
cross,crosses,VERB,,,78541,r008
m,m,NOUN,,,78541,r017
min,min,NOUN,,,78541,r021
Prexter,Prexter,PROPN,GPE,,78541,r003
min,min,NOUN,,,78541,r021
sec,sec,PROPN,ORG,,78541,r032
time,time,NOUN,,,78541,r037
meet,meet,VERB,,,78541,r020
cross,cross,VERB,,,78541,r008
other,other,ADJ,,,78541,r025
handshake,handshake,VERB,,,78541,r014
many,many,ADJ,,,78541,r019
such,such,ADJ,,,78541,r036
handshake,handshake,NOUN,,,78541,r014
happen,happen,VERB,,,78541,r015
start,start,VERB,,,78541,r035
same,same,ADJ,,,78541,r031
end,end,NOUN,,,78541,r009
same,same,ADJ,,,78541,r031
time,time,NOUN,,,78541,r037
odd,odd,ADJ,,,42761,r018
integer,integer,NOUN,,,42761,r016
